Crop_Type,SOC,N_Content,P_Content,K_Content,pH,Fertilizer_Type,Fertilizer_Amount,Temperature,Rainfall,Humidity,Carbon_Footprint
Soybeans,2.77,38,56,25,7.88118645,Organic,11.9,25.74095321,67.43488235,45.38497051,17.3
Soybeans,2.68,27,43,23,5.875333778,None,0.0,31.70447482,44.94317432,56.85420099,74.3
Soybeans,2.35,24,38,22,8.202706015,NPK_15-15-15,6.7,24.47876451,34.96933295,58.51663927,125.2
Soybeans,2.51,23,45,21,8.985348193,Organic,73.9,31.46511256,74.44330654,51.79939437,191.3
Soybeans,3.18,29,57,20,5.87707519,Urea,65.9,25.60973447,53.39249517,50.7330069,111.8
Soybeans,3.05,31,35,23,7.707595055,Organic,10.3,30.30260453,68.04039813,47.18283631,-16.1
Soybeans,2.31,0,55,25,4.524171562,NPK_15-15-15,56.8,28.17489437,45.78172762,43.6672299,229.5
Soybeans,2.85,7,45,22,9.926212291,NPK_15-15-15,93.8,25.50634557,74.32635105,44.8302551,228.4
Soybeans,3.18,17,58,25,6.455592696,None,0.0,31.12896766,32.76742894,43.58788762,-57.0
Soybeans,1.97,11,44,17,8.016210782,None,0.0,26.34043268,35.1051197,55.59160391,177.6
Soybeans,3.07,22,49,22,3.71105919,NPK_15-15-15,97.0,28.23494706,72.66666443,61.5620517,241.1
Soybeans,2.47,9,51,19,5.49091063,Organic,34.8,27.04453473,48.25207759,49.32609633,2.7
Soybeans,3.09,28,48,15,9.254089438,Ammonium Nitrate,5.3,25.16125354,40.89732789,55.25435777,56.7
Soybeans,2.42,26,50,19,6.005242945,Organic,45.8,27.3179125,32.55919573,51.66921088,96.6
Soybeans,1.9,36,56,20,7.437078236,NPK_15-15-15,61.4,25.4123765,31.87416982,49.66474269,189.8
Soybeans,1.99,8,60,18,3.808429173,NPK_15-15-15,57.8,31.21629982,53.1205277,46.01868196,314.9
Soybeans,2.82,24,37,21,5.818219385,Organic,82.4,30.573999,62.74803826,58.22686794,77.8
Soybeans,2.93,22,43,24,4.52363558,None,0.0,25.42517036,46.19374559,53.22082660000001,45.0
Soybeans,2.35,36,43,24,3.510404312,Organic,35.1,27.09400578,41.53749535,43.65305437,151.6
Soybeans,3.12,22,44,24,6.030447288,Organic,80.6,24.30935081,58.99536268,56.32938343,2.1
Soybeans,1.97,17,43,22,5.498340807999999,Organic,20.9,30.06142622,41.0550915,45.90067655,143.6
Soybeans,2.77,8,45,15,4.61136408,Ammonium Nitrate,46.7,28.09568993,33.84110759,60.98353839999999,242.5
Soybeans,2.19,7,56,23,5.545219232000001,Organic,84.1,26.33908791,55.50429227,40.00933429,162.1
Soybeans,2.47,36,57,16,8.292875733999999,NPK_15-15-15,38.1,28.61409059,57.02891698,57.14218792,209.1
Soybeans,2.82,11,45,19,3.828031463,None,0.0,28.70012137,44.11622138,44.359648,74.9
Soybeans,2.37,6,36,22,8.869532817,None,0.0,24.21610338,42.24783476,59.79236306,178.4
Soybeans,2.61,17,57,20,3.793575185,Organic,45.9,28.50677929,66.1761456,45.20094476,137.4
Soybeans,3.3,4,47,20,4.193189124,Organic,93.3,25.97948991,72.19245835,64.95585424,18.4
Soybeans,2.51,9,49,16,7.661537347999999,NPK_15-15-15,93.4,30.88482722,55.053805,41.36561835,184.9
Soybeans,3.22,25,51,24,9.392694614,Organic,53.2,25.5042419,65.07981523,61.66852372,91.4
Soybeans,2.24,36,44,21,4.516154055,Urea,47.6,25.12528913,38.48678973,51.33189406,248.4
Soybeans,3.06,21,38,20,5.794289715,Organic,16.1,27.10508014,62.20279647,63.56791363,-31.0
Soybeans,3.52,37,57,20,7.354286985,Organic,97.1,31.1006247,70.79934452,44.82069159,-76.2
Soybeans,1.56,32,48,18,5.993513566,Organic,71.5,26.45707778,64.16167699,56.40226277,217.4
Soybeans,2.4,29,44,20,8.620107545,Ammonium Nitrate,41.8,30.04132304,31.83192392,63.56222995,291.9
Soybeans,3.09,25,51,18,9.45949344,NPK_15-15-15,61.3,27.77799528,50.28438729,54.82130787,178.6
Soybeans,2.7,10,44,24,8.0344125,None,0.0,30.99256944,58.27600682,43.02151392,38.5
Soybeans,2.99,23,35,18,5.414492777,Organic,7.7,26.4908332,36.99362831,47.36534833,-54.4
Soybeans,2.5,9,60,23,6.2760043360000015,Organic,55.1,31.96987867,64.25520357,57.17377029,146.3
Soybeans,2.84,3,58,21,9.160691747,Organic,83.4,25.36140526,55.60523179,46.82652785,51.3
Soybeans,2.72,22,42,22,7.887658711,None,0.0,25.54249137,48.46797044,56.96640758,65.6
Soybeans,3.38,12,39,21,8.183844843,Organic,37.3,28.99319096,70.4713043,62.85948245,10.5
Soybeans,2.93,39,36,22,9.072011412,NPK_15-15-15,10.6,29.34317422,34.03335472,60.50320928,143.0
Soybeans,2.97,32,41,16,7.702287236,Organic,41.3,28.63618921,68.54877876,61.39451307,30.2
Soybeans,2.59,30,41,15,5.88509677,Organic,65.8,24.83206631,52.0810886,44.17085032,23.5
Soybeans,2.56,19,36,22,6.16496284,Ammonium Nitrate,39.5,25.44689075,57.04826619,58.55363573,153.1
Soybeans,2.58,4,46,15,3.504752314,NPK_15-15-15,15.7,31.01274943,63.77192383,62.40392519,189.7
Soybeans,3.0,21,39,20,7.388007482999999,None,0.0,27.06179658,60.74583498,52.3003173,-19.6
Soybeans,2.59,35,57,25,8.340398059,Urea,41.9,27.0956288,71.12710390000002,42.26206161,188.7
Soybeans,2.94,22,55,24,8.66077954,NPK_15-15-15,87.9,28.56800579,64.53027638,57.30636014,154.8
Soybeans,3.84,35,51,17,3.558822825,Organic,23.1,28.79929247,40.85534718,49.84213387,-53.6
Soybeans,3.24,17,56,17,5.9565851,Organic,73.1,27.94293692,69.66289997,45.41393636,-67.8
Soybeans,2.64,28,57,17,9.416003106,None,0.0,30.47757686,61.86633917,61.58245338,168.3
Soybeans,3.4,22,36,16,8.18422855,NPK_15-15-15,88.6,30.58139475,64.58559639,50.77148138,86.0
Soybeans,2.6,11,41,19,5.131779302,None,0.0,26.85911286,44.13827124,41.81420849,34.0
Soybeans,1.78,38,38,18,6.294130312999999,None,0.0,26.31051759,35.73403813,61.18749126,172.6
Soybeans,2.3,23,37,24,7.991902443,Organic,63.0,28.77833449,33.95825723,44.2252605,118.7
Soybeans,1.86,25,35,20,8.923095695,Organic,75.2,28.90245417,71.90018566,43.35365671,237.5
Soybeans,2.62,40,45,20,6.878498176,Organic,67.7,29.37687468,38.34303462,57.69622912,92.3
Soybeans,2.81,23,58,19,5.243634848999999,Organic,73.1,24.17093241,59.18953429,58.25204566,60.6
Soybeans,3.64,2,56,23,7.550090941,None,0.0,26.65333029,36.91852635,59.79023382,-111.9
Soybeans,2.96,3,56,17,8.709291687999999,NPK_15-15-15,83.3,28.19912143,52.13580529,53.50567601,199.3
Soybeans,2.69,26,51,25,7.792508067999999,Organic,84.5,28.76488954,55.21606732,52.62741529,144.3
Soybeans,3.21,39,42,20,8.055908857999999,Organic,37.9,29.3499706,40.82840673,61.25353851,38.7
Soybeans,1.69,27,59,20,4.397698806,None,0.0,28.00937423,36.01203025,52.60950014,230.7
Soybeans,2.92,24,45,19,5.9523849570000005,NPK_15-15-15,84.4,26.85851927,34.7426459,48.8246387,113.3
Soybeans,3.19,7,40,17,8.532078732999999,Organic,51.4,31.2123945,53.78769958,40.92604945,-31.2
Soybeans,2.06,15,45,23,7.224193642,Organic,57.3,24.20422636,46.0203959,61.43378674,143.0
Soybeans,3.37,26,52,23,4.931890506,Organic,3.9,29.98835437,52.92929636,49.60384796,-62.7
Soybeans,2.97,20,45,16,4.626212446,NPK_15-15-15,0.6,29.93964907,45.43669946,54.61813464,47.5
Soybeans,2.59,34,54,24,5.026003659,None,0.0,31.2119298,68.80141783,41.55934359,41.9
Soybeans,3.12,19,51,25,3.5253661,None,0.0,26.80474415,43.87801983,48.23991436,33.2
Soybeans,3.94,29,41,21,8.86979671,Organic,72.8,31.49398069,64.56807592,62.84916863,-68.7
Soybeans,2.89,20,50,22,9.406887533,Organic,67.1,30.99694676,38.31597852,46.42693735,89.2
Soybeans,2.92,11,40,23,5.80428611,None,0.0,29.61253065,50.1978269,63.04749127,29.2
Soybeans,2.57,15,54,15,8.35495812,None,0.0,29.97604322,44.86052932,57.03184356,76.4
Soybeans,2.38,35,55,22,8.634929739,Organic,78.3,30.88883074,55.51932414,52.62696801,203.2
Soybeans,3.22,9,59,25,7.699200949,NPK_15-15-15,99.0,30.39321309,35.37493212,60.16299493,109.9
Soybeans,2.37,40,45,18,5.261285926,Urea,60.4,30.43683729,30.92014047,55.20522037,262.8
Soybeans,2.84,35,38,19,9.112771682,Organic,68.8,25.32688786,32.71129281,63.18180319,100.3
Soybeans,2.56,14,58,17,4.605700542,NPK_15-15-15,93.9,30.53684308,33.48919022,59.96664731,262.1
Soybeans,3.04,40,55,18,7.115994051,NPK_15-15-15,62.3,30.38257873,47.95406479,40.5926071,19.3
Soybeans,2.97,18,36,23,7.214078621,NPK_15-15-15,30.7,24.01825377,35.03404425,53.76623369,-7.5
Soybeans,3.32,35,52,15,9.93509073,Organic,41.7,28.69841277,65.67591794,61.14754363,94.5
Soybeans,2.54,4,59,22,8.914074888,NPK_15-15-15,17.1,29.33743412,42.44054315,49.00323081,151.4
Soybeans,2.67,22,51,16,8.639586199,Organic,75.7,27.96583691,70.10472076,61.34900107,142.2
Soybeans,2.31,33,47,17,8.621514073,None,0.0,24.86803974,63.9187654,48.27531965,75.3
Soybeans,2.58,2,51,17,5.838508699,Ammonium Nitrate,39.3,25.87682261,38.53254678,45.96341933,110.6
Soybeans,2.99,16,51,21,3.532008668,NPK_15-15-15,1.7,31.01963639,32.81296548,49.97675220000001,71.1
Soybeans,3.18,19,55,20,7.18530147,Organic,60.2,27.43329405,54.73367631,87.80507732,83.8
Soybeans,2.34,8,54,20,7.034214276,NPK_15-15-15,23.4,28.3340432,38.7976407,80.77275974,208.1
Soybeans,3.23,36,55,20,6.635968697999999,Urea,83.5,27.01470397,55.296354,84.34262707,175.5
Soybeans,3.48,10,56,16,6.828187498999998,None,0.0,28.17432665,36.35720652,81.04554836,-11.0
Soybeans,3.01,22,56,17,6.89077995,NPK_15-15-15,23.1,29.87888063,44.75215854,87.32761241,85.6
Soybeans,3.74,9,57,24,7.165121108999998,None,0.0,29.89232778,42.99498978,89.71503316,-39.9
Soybeans,2.41,34,59,23,6.935804256,None,0.0,28.56212158,56.48265193,83.24855855,152.0
Soybeans,2.18,31,51,25,7.196774236,Organic,5.1,27.53592929,53.01899249,85.57019009999998,233.8
Soybeans,1.91,0,49,18,6.990095452,Urea,57.4,29.68361658,41.82490236,87.93598094,333.7
Soybeans,3.55,21,39,20,7.064782137999999,Organic,2.9,28.14448546,46.75690086,82.1193047,-11.4
Soybeans,3.13,28,35,22,7.156563094,Organic,1.1,29.53037621,59.87232071,86.73346018,25.7
Soybeans,2.77,17,52,17,6.364967184,None,0.0,27.88352946,44.64407105,86.45147631,57.9
Soybeans,2.94,24,42,23,6.428054409,Organic,4.0,28.22471276,44.01206619,82.35916228,59.5
Soybeans,2.24,28,46,16,6.664187809,Organic,39.8,29.008124,45.91011391,84.96089355,192.0
Soybeans,4.02,21,38,21,6.637677489,None,0.0,29.75538903,37.54602719,86.45193297,-158.7
Soybeans,2.86,34,60,25,6.79385576,Organic,27.5,29.78416743,40.77872823,85.16906976,133.7
Soybeans,2.85,19,53,22,6.852884642999999,None,0.0,27.8640132,42.83053902,80.4513142,11.0
Soybeans,3.16,31,58,15,7.121571293,NPK_15-15-15,90.4,27.11026483,51.52617423,84.96771717,165.9
Soybeans,3.04,19,35,24,6.883308033,Organic,55.0,27.11030369,49.11964582,83.64274107,92.9
Soybeans,2.91,24,53,17,6.421271178,Ammonium Nitrate,42.6,28.95451232,57.65901369,89.07866095,263.8
Soybeans,2.4,13,47,20,6.54450214,None,0.0,29.21780035,43.1386631,87.93724219,144.4
Soybeans,3.04,31,53,16,6.452006451,None,0.0,28.7420098,48.54598575,85.81675947,22.6
Soybeans,3.74,28,45,23,6.489259136,NPK_15-15-15,22.6,29.65021184,56.76278363,80.29868321,10.0
Soybeans,3.47,31,37,21,6.713410626,None,0.0,27.23924995,37.31236904,86.404241,5.7
Soybeans,3.6,33,60,15,6.510840928,None,0.0,28.95172351,56.51103293,81.67085323,-44.5
Soybeans,2.54,34,45,21,6.2873801170000005,Ammonium Nitrate,45.0,28.18837136,37.01110438,82.60629652,237.4
Soybeans,2.31,13,57,25,6.86308576,Organic,87.1,28.30041493,50.47333854,86.20681554,178.2
Soybeans,2.74,33,57,17,6.78415271,Ammonium Nitrate,21.1,27.89636126,57.79863368,88.71782287,161.4
Soybeans,2.83,32,57,22,6.769415887999999,None,0.0,28.6899851,44.56598352,87.50436797,103.9
Soybeans,3.35,23,59,25,6.320768488,Ammonium Nitrate,49.3,27.826262300000003,56.68833819,88.73100226,141.7
Soybeans,1.95,35,41,18,6.705008503999999,Organic,33.4,28.70562673,59.87065439,81.59200689,215.1
Soybeans,3.56,6,48,24,6.790736339,Organic,53.0,28.6362812,48.48319335,84.61431076,3.8
Soybeans,2.72,29,36,25,7.130278657000001,NPK_15-15-15,57.2,28.28511547,48.56690235,88.4393979,161.2
Soybeans,2.59,4,36,22,7.012740397000001,None,0.0,27.60887393,43.80041104,86.13316408,99.1
Soybeans,2.29,10,59,22,7.1556850160000005,None,0.0,28.60901145,36.94616965,86.99495766,127.4
Soybeans,1.97,14,48,21,6.991242362,NPK_15-15-15,14.9,29.24598976,53.43228915,84.80084105,239.8
Soybeans,3.21,8,50,21,6.218923893,NPK_15-15-15,36.1,28.62911222,50.49913241,89.11480590000002,36.9
Soybeans,2.84,20,40,15,7.199495367999999,Organic,68.0,29.57329479,45.04467075,88.07505524,147.1
Soybeans,2.16,36,43,22,6.3898821660000005,Ammonium Nitrate,3.5,27.82684262,58.37249772,87.16679147,167.8
Soybeans,2.15,14,57,15,6.623438282,Organic,69.7,29.8757015,40.12044158,83.14796296,167.9
Soybeans,2.63,11,60,23,7.033012777000001,NPK_15-15-15,64.2,27.33684386,51.09802625,88.50229102,201.7
Soybeans,3.63,10,59,15,6.32400451,NPK_15-15-15,88.6,29.83040388,58.86687093,89.30428305,153.4
Soybeans,2.67,7,60,25,6.397636709,None,0.0,28.2753171,56.04995423,82.76020821,113.1
Soybeans,2.05,2,47,15,6.401455706,NPK_15-15-15,23.0,29.86860065,58.41394143,85.99127934,187.4
Soybeans,2.68,20,45,22,6.904587016,Organic,24.1,29.5888162,54.96121262,89.9939693,100.9
Soybeans,2.66,2,39,15,6.478557136,Organic,82.6,28.07219563,49.61865305,82.9116472,112.1
Soybeans,1.45,27,40,24,7.063022095,Organic,82.4,27.84026517,52.84626009,89.99615558,392.0
Soybeans,2.77,35,48,15,6.981758362000001,Organic,15.6,27.10818093,55.03723979,87.45126690000002,80.2
Soybeans,2.68,4,59,25,6.227134139,None,0.0,27.68515114,54.62243308,81.94268594,64.1
Soybeans,3.15,1,48,24,6.232836962,Organic,67.1,29.34594634,59.03629954,85.60472562,98.2
Soybeans,3.72,36,43,21,7.140437859,NPK_15-15-15,8.1,28.36319404,52.93031105,84.8593608,-24.7
Soybeans,3.36,11,46,24,6.459252023,None,0.0,27.65280218,56.52558045,89.80650642,31.6
Soybeans,2.67,34,47,19,6.568795403999999,NPK_15-15-15,98.8,27.31372793,53.15223123,85.44815232,235.6
Soybeans,2.25,21,44,18,7.12851089,None,0.0,27.06909959,50.46746116,86.89934108,166.2
Soybeans,4.09,17,58,20,6.42937879,None,0.0,28.06642822,39.23831035,85.91625451,-75.9
Soybeans,2.83,25,40,21,6.248900919,Organic,57.8,27.73329078,44.17580911,81.13903037,87.9
Soybeans,2.81,2,38,18,6.619891497999999,None,0.0,27.53632932,45.48591922,89.92908171,108.8
Soybeans,2.79,9,48,20,6.377568542000001,NPK_15-15-15,46.8,29.66461594,56.09542002,84.28187572,168.0
Soybeans,2.9,37,49,25,6.415459592,Organic,41.1,29.914544300000006,41.39081525,85.85384444,79.5
Soybeans,2.73,36,38,15,6.3206620120000006,Organic,33.0,28.36363858,57.99524359,87.59810657,120.9
Soybeans,2.51,40,58,15,6.978400282000001,Organic,85.1,29.46416042,43.15411472,87.60890009,212.3
Soybeans,2.53,30,44,16,6.442335592999999,NPK_15-15-15,93.4,29.73013036,50.91511275,82.89166381,288.8
Soybeans,2.78,1,59,23,7.184398832,Organic,82.3,27.46852989,43.78420984,87.17649,118.4
Soybeans,2.53,9,48,22,6.402926221,Organic,78.0,27.77076285,49.50812624,87.09979549,106.3
Soybeans,2.44,14,41,17,7.085982325,Urea,81.8,29.12939524,36.45012824,88.48312598,294.4
Soybeans,2.85,35,52,19,6.698574085,Urea,89.0,27.10606808,37.45680611,89.89593328,253.9
Soybeans,2.67,31,48,17,6.594739424,None,0.0,28.88078945,53.79732545,86.94206817,104.6
Soybeans,3.55,4,41,20,6.647965508,NPK_15-15-15,21.0,28.14720892,37.44800463,83.8001509,-18.8
Soybeans,1.47,30,37,25,7.120032489,None,0.0,29.89129144,54.7960127,80.14487166,252.9
Soybeans,3.35,9,35,20,6.91380932,NPK_15-15-15,86.6,27.41503453,40.53173216,80.98004661,136.5
Soybeans,3.42,20,41,20,7.073048264,NPK_15-15-15,12.6,29.27308605,50.9246554,89.4875022,-1.2
Soybeans,1.76,37,50,23,6.5304707,None,0.0,29.65296893,56.01913159,88.48587386,231.8
Soybeans,2.63,34,35,21,6.684381357,Organic,84.7,28.44524991,58.18713162,82.67639542,146.7
Soybeans,2.61,14,37,15,6.581351374,Organic,67.6,27.96235681,48.9366954,83.97586797,154.9
Soybeans,2.1,23,39,22,6.86483915,Organic,60.3,29.25649321,42.02483277,81.97952224,264.3
Soybeans,2.41,5,45,21,6.487124217000001,Organic,57.5,28.36291385,43.05130077,88.00989267,180.8
Soybeans,2.24,22,37,20,6.605733067999999,Organic,27.6,27.62749466,39.26137642,86.49366929,217.3
Soybeans,3.68,40,51,17,6.860602782000001,None,0.0,28.66086349,50.01534317,86.12194568,-62.1
Soybeans,3.27,27,56,20,6.41874299,NPK_15-15-15,69.2,29.2114218,51.53848218,87.11497805,187.1
Soybeans,3.44,31,40,22,6.365513634,NPK_15-15-15,62.5,29.40889385,53.35486977,86.16063492,49.7
Soybeans,3.16,38,36,21,6.5563729660000005,None,0.0,28.02952623,36.12042927,84.8845732,21.3
Soybeans,2.24,6,37,17,6.760694227999999,NPK_15-15-15,6.0,28.08657178,38.14476781,80.35005927,170.2
Soybeans,2.54,6,47,18,6.715276662999999,NPK_15-15-15,60.6,29.16174608,40.16545979,80.28038146,160.8
Soybeans,3.04,24,44,17,6.666380512000001,None,0.0,29.8596912,50.66487502,80.03499648,23.6
Soybeans,2.19,25,59,19,6.626629798,Urea,73.4,29.06631494,43.95183726,83.6869203,322.5
Soybeans,3.16,32,56,21,6.702772465,Organic,47.9,27.38538997,58.29933073,88.66663953,53.4
Soybeans,2.68,8,45,18,7.011030515,None,0.0,27.93034941,43.25095608,85.42058715,133.4
Soybeans,2.61,19,39,17,6.890156495,Organic,46.5,29.2808618,44.47427436,81.8009244,129.2
Soybeans,3.16,39,37,15,6.821747052,Urea,8.2,28.9973145,59.84499208,83.78911515,47.4
Soybeans,3.02,33,37,19,7.183189922,NPK_15-15-15,2.8,27.92678579,43.4826194,86.5543196,-5.6
Soybeans,2.62,26,54,17,6.27258822,Organic,42.6,28.5474135,49.4897245,88.9570454,155.5
Soybeans,3.38,21,51,15,6.679127482,Organic,17.5,29.36488409,48.30159325,89.1886954,41.8
Soybeans,2.26,22,54,20,6.689825155,NPK_15-15-15,66.4,28.56149805,41.013132,83.63802195,222.3
Soybeans,3.11,29,45,16,6.583381939,None,0.0,28.43683487,43.12063289,87.91332682,47.2
Soybeans,3.1,4,40,21,6.725551062,Ammonium Nitrate,89.0,28.79728147,44.30070517,80.45744422,285.9
Soybeans,2.65,10,37,22,7.069747813999999,Organic,56.4,28.7275267,58.52974279,89.12760359,165.2
Soybeans,2.96,4,44,19,6.921993877999999,Organic,6.9,27.95639663,43.25726752,83.52706038,33.1
Soybeans,2.17,20,45,17,6.770955317,Ammonium Nitrate,60.1,28.17458662,37.2464655,83.69659318,326.5
Soybeans,3.26,23,45,23,6.983130466,Organic,91.7,28.77653519,56.12443206,86.69133979,52.3
Soybeans,2.71,25,48,21,6.267684328,Organic,14.3,28.438097,52.55469976,83.48991368,136.1
Soybeans,2.54,56,79,15,7.454532137,None,0.0,29.48439992,71.89090748,63.19915325,135.2
Soybeans,3.32,25,62,21,7.040056094,NPK_15-15-15,52.5,26.73433965,67.15096376,68.13999721,42.5
Soybeans,2.45,42,61,22,7.418650668,Organic,90.0,26.27274407,70.23207557,62.28814857,153.3
Soybeans,2.1,42,73,25,6.501869314,None,0.0,34.03679184,73.23573601,67.21113844,136.2
Soybeans,2.02,44,58,18,6.814410927999999,Organic,68.0,28.03644051,72.49507741,65.06601664,212.2
Soybeans,3.1,50,55,16,7.581442888,None,0.0,28.81460716,62.26242533,65.33538112,-5.4
Soybeans,2.16,35,72,21,7.741418772,NPK_15-15-15,0.1,34.03619494,66.85510868,64.28791388,237.8
Soybeans,3.68,30,64,20,6.573531614,NPK_15-15-15,21.8,33.8642935,68.02199825,61.57072498,-58.2
Soybeans,1.76,27,64,21,7.543804222999999,Organic,63.4,32.84213012,73.67166182,68.68401492,251.6
Soybeans,3.65,50,74,17,6.5408208,Organic,1.6,27.10053268,73.84949872,63.36085585,-70.6
Soybeans,2.91,39,73,24,7.22405917,None,0.0,25.65842532,69.28607828,61.18235808,29.6
Soybeans,2.75,57,67,25,7.551364319,Organic,66.5,32.34744009,64.55882254,66.61452812,120.2
Soybeans,2.53,52,63,19,6.928898659,Organic,34.3,29.58949031,67.53021213,68.32176769,134.2
Soybeans,3.0,55,66,22,7.747775262999999,NPK_15-15-15,9.4,30.91219459,66.63830637,68.79427388,94.8
Soybeans,2.78,51,56,18,6.706505915,None,0.0,28.12787838,70.86340755,64.2097765,61.5
Soybeans,3.35,36,66,15,6.668238556,None,0.0,30.08545364,67.1367443,69.34811988,-25.4
Soybeans,2.86,59,55,19,7.332375138,Organic,10.3,31.74379487,68.97097538,62.51007687,85.0
Soybeans,2.88,50,58,23,7.596802025,Organic,72.9,27.81326852,69.75555541,62.50460464,109.0
Soybeans,2.62,30,65,25,7.70650895,None,0.0,32.88733849,71.50569456,64.59457409,84.1
Soybeans,2.77,20,62,18,7.366542647,NPK_15-15-15,0.0,29.36358721,61.91208707,64.98742947,36.2
Soybeans,2.95,58,71,15,6.919243702,None,0.0,27.82592799,74.01229707,67.58618829999999,40.4
Soybeans,1.94,25,71,24,7.187721817999999,Organic,25.4,28.49538735,74.91559514,60.44848407,150.8
Soybeans,2.13,52,71,16,7.0758864720000005,Urea,54.0,27.74274761,71.78615328,68.53997144,242.8
Soybeans,3.17,40,63,18,6.74441168,None,0.0,30.41588462,63.02473185,67.66323804,38.5
Soybeans,2.89,20,60,25,6.726469087999999,None,0.0,27.3254209,61.19250859,69.09047809,-26.5
Soybeans,2.71,48,61,21,6.628264883,Organic,51.4,30.28496619,65.62859526,61.69295127,78.2
Soybeans,2.81,49,68,22,7.127064207,Ammonium Nitrate,54.9,28.56840626,63.49726331,61.53278622,226.2
Soybeans,2.97,48,62,15,7.538631462000001,Organic,60.7,25.36586097,65.81655892,66.6379724,54.8
Soybeans,2.53,32,66,17,7.162357641,Organic,24.0,34.9466155,70.1415139,65.26774011,130.1
Soybeans,2.41,21,63,22,6.859409487000001,Ammonium Nitrate,31.5,25.09737391,74.61649888,67.72837887,150.9
Soybeans,2.9,20,72,19,7.397190844,Ammonium Nitrate,17.7,32.47648301,65.82045699999999,64.34848735,117.3
Soybeans,2.31,25,65,21,6.880245789,None,0.0,33.86351172,69.24464096,68.59232289,133.8
Soybeans,3.0,41,78,21,6.581313137,Organic,53.2,25.19857725,70.88787207,60.37332688,18.1
Soybeans,1.95,53,67,17,7.296972161,None,0.0,31.77681682,61.46892873,69.01852894,222.4
Soybeans,3.31,39,60,21,6.97297656,None,0.0,34.89814946,64.72797143,63.59948557,12.2
Soybeans,3.04,25,76,17,7.241148507,Organic,81.2,31.74105409,62.3061735,68.63525428,58.4
Soybeans,2.93,21,78,19,6.92009048,Organic,30.6,27.16159076,69.85112265,66.76017239,84.2
Soybeans,3.29,57,60,17,7.504608385,Organic,67.3,26.23773129,73.58663968,67.88521396,23.9
Soybeans,3.63,56,75,15,7.152272256,Organic,31.5,30.20157245,66.37171179,60.06534859,-59.1
Soybeans,3.31,49,72,15,7.137004749,NPK_15-15-15,63.2,31.55846339,74.86960831,67.83563765,109.1
Soybeans,1.88,24,80,19,6.8080417220000005,NPK_15-15-15,57.8,29.67892453,65.66436565,69.0854554,267.2
Soybeans,2.16,49,76,18,7.393631868,Organic,70.1,27.05365239,60.4693835,67.7017527,175.6
Soybeans,2.49,28,68,19,7.69950698,None,0.0,34.63880966,72.43169115,61.38597868,195.4
Soybeans,2.81,55,78,21,6.602888248999999,None,0.0,33.39438752,63.57445989,62.93692886,60.8
Soybeans,3.06,50,64,25,6.734447425,Organic,73.0,28.84079155,70.25496749,63.37230676,40.6
Soybeans,2.44,34,80,19,6.521217963,Organic,18.7,31.49338309,71.48327008,63.0563645,111.6
Soybeans,2.89,20,68,23,7.707332484,Urea,28.5,25.54960633,63.1830529,63.95425534,63.3
Soybeans,2.42,55,67,16,6.596719015,Organic,61.7,34.37329112,70.27184748,69.69366426,194.8
Soybeans,2.49,23,70,15,7.403623355,None,0.0,34.600824700000004,60.41790253,63.11296779,129.8
Soybeans,2.1,53,74,15,7.517097,NPK_15-15-15,12.6,29.43463808,72.17818157,64.94329356,220.3
Soybeans,2.34,26,67,16,7.17620823,None,0.0,29.10713092,67.83345933,67.90577375,147.9
Soybeans,2.12,33,80,22,6.593961761,NPK_15-15-15,47.8,28.57006111,70.0866434,65.71765781,246.7
Soybeans,2.31,37,79,19,7.143942758,Organic,54.1,27.54384835,69.40878198,69.3478631,131.7
Soybeans,3.33,33,75,21,6.690655045,Ammonium Nitrate,5.7,33.04687968,62.30278274,68.93875631,37.3
Soybeans,2.33,22,55,20,7.423530351,NPK_15-15-15,58.6,33.95309131,61.16350463,69.96100028,268.9
Soybeans,4.12,20,68,17,6.578714842999999,Organic,23.4,30.11873003,71.72980375,60.11680815,-176.4
Soybeans,3.05,43,68,20,7.497469256,Organic,82.0,29.57812712,69.43895491,66.17587668,59.3
Soybeans,2.89,44,76,22,7.775306272000001,Urea,49.8,27.26458947,68.91754359,68.01232937,136.7
Soybeans,2.37,34,60,16,7.322555222999999,Organic,25.2,31.35730791,63.85668948,64.24992106,159.2
Soybeans,3.15,21,72,17,7.580527339,Organic,61.4,31.52104732,61.71111448,66.55723677,65.1
Soybeans,2.51,25,68,19,7.1084501210000015,None,0.0,29.39982732,67.47677295,64.25510719,129.5
Soybeans,2.86,41,62,15,7.358974541,None,0.0,29.38400259,65.24194361,64.14928485,45.3
Soybeans,4.08,28,65,23,7.405176138,Organic,73.0,28.38686534,74.24459122,61.88871127,-106.0
Soybeans,2.75,35,64,15,6.500144962,Organic,64.1,28.47442276,69.5274407,63.53604453,99.9
Soybeans,3.37,52,58,16,7.167435834,Organic,19.0,30.64095781,71.36947525,61.14508627,-35.3
Soybeans,2.45,58,75,25,7.261791753,None,0.0,25.25596239,68.64685069,61.36669662,67.1
Soybeans,2.78,34,66,19,7.586642101,Organic,35.9,32.97030511,73.44678678,60.18122078,74.7
Soybeans,3.69,52,70,16,7.534811832999999,None,0.0,33.66855394,67.32520551,66.60416867,-40.0
Soybeans,2.49,23,57,19,7.251000789,Urea,31.6,32.83963757,73.40452716,67.99803573,177.9
